AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement3.U.Actual,Stage1.Output.Measurement4.U.Actual,Stage1.Output.Measurement5.U.Actual,Stage1.Output.Measurement6.U.Actual,Stage1.Output.Measurement7.U.Actual,Stage1.Output.Measurement8.U.Actual,Stage1.Output.Measurement9.U.Actual,Stage1.Output.Measurement10.U.Actual,Stage1.Output.Measurement11.U.Actual,Stage1.Output.Measurement12.U.Actual,Stage1.Output.Measurement13.U.Actual,Stage1.Output.Measurement14.U.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual
14.23,24,12.95,0,11.71,21.44,33.41,0,1.99,0,20.86,18.94,7.77,0,1.47,3.2,15.05,359,359,18,325,18,311,192,310,290,270,244,245,63.6,155.2
14.23,24,12.95,0,11.71,21.44,33.41,0,1.99,0,20.86,18.94,7.77,0,1.47,3.2,15.05,359,359,18,325,18,311,193,310,290,270,244,245,63.6,155.5
14.23,24,12.94,13.25,11.79,21.49,33.41,0,2.1,0,20.87,19.07,7.74,0,1.5,3.16,15.02,359,360,17,325,17,311,192,310,290,270,244,245,63.6,155.8
14.23,24,12.94,13.25,11.79,21.49,33.41,0,2.1,0,20.87,19.07,7.74,0,1.5,3.16,15.02,359,359,17,325,17,312,192,310,290,270,244,245,63.6,155.5
14.23,24,12.96,13.3,11.82,21.43,33.32,0,1.97,0,20.89,18.93,7.78,0,1.45,3.17,15.13,359,359,19,325,19,312,191,310,290,270,244,245,63.6,155.7
14.23,24,12.96,13.3,11.82,21.43,33.32,0,1.97,0,20.89,18.93,7.78,0,1.45,3.17,15.13,359,360,18,325,18,312,192,310,290,270,243.9,245,63.6,155.2
14.23,24,12.96,13.3,11.82,21.43,33.32,0,1.97,0,20.89,18.93,7.78,0,1.45,3.17,15.13,359,360,17,325,17,312,193,310,290,270,243.9,245,63.6,155.6
14.23,24,12.99,13.25,11.72,21.47,33.43,0,2.01,0,20.86,19.1,7.81,0,1.53,3.2,15.07,359,360,18,325,18,312,192,310,290,270,243.9,245,63.6,156
14.23,24,12.99,13.25,11.72,21.47,33.43,0,2.01,0,20.86,19.1,7.81,0,1.53,3.2,15.07,359,360,18,325,18,312,192,310,290,270,243.9,245,63.6,155.6
14.23,24,12.96,13.26,11.79,21.47,33.39,0,2.04,0,20.87,19.07,7.8,0,1.55,3.16,15.01,359,360,17,325,17,312,192,310,290,270,244,245,63.6,155.3
14.23,24,12.96,13.26,11.79,21.47,33.39,0,2.04,0,20.87,19.07,7.8,0,1.55,3.16,15.01,359,360,18,325,18,312,192,310,290,270,244,245,63.6,156.1
14.23,24,12.96,13.26,11.79,21.47,33.39,0,2.04,0,20.87,19.07,7.8,0,1.55,3.16,15.01,359,360,18,325,18,312,192,310,290,270,244,245,63.6,154.9
14.23,24,12.97,13.26,11.75,21.48,33.45,0,0,0,20.85,19.02,7.76,0,1.5,3.17,0,359,360,17,325,17,312,192,310,290,270,244,245,63.6,155.5
14.23,24,12.97,13.26,11.75,21.48,33.45,0,0,0,20.85,19.02,7.76,0,1.5,3.17,0,359,360,17,325,17,312,192,310,290,270,244,245,63.6,155.4
14.23,24,12.93,13.3,11.73,21.5,33.42,0,1.97,0,20.84,19,7.75,0,1.51,3.23,15.07,359,360,18,325,18,312,192,310,290,270,244,245,63.6,155.5
14.23,24,12.93,13.3,11.73,21.5,33.42,0,1.97,0,20.84,19,7.75,0,1.51,3.23,15.07,359,360,19,325,19,312,191,310,290,270,244,245,63.6,155.4
14.23,24,12.95,13.39,11.76,21.45,33.35,0,2.08,0,20.88,18.99,7.77,0,1.45,3.17,15.08,359,360,17,325,17,312,191,310,290,270,244,245,63.6,155.1
14.23,24,12.95,13.39,11.76,21.45,33.35,0,2.08,0,20.88,18.99,7.77,0,1.45,3.17,15.08,359,360,17,325,17,312,190,310,290,270,244,245,63.6,154.8
14.23,24,12.97,0,11.69,21.46,33.46,0,2.02,0,20.84,19.03,7.77,0,1.52,3.2,15.05,359,360,16,325,16,312,192,310,290,270,244,245,63.6,155.2
14.23,24,12.97,0,11.69,21.46,33.46,0,2.02,0,20.84,19.03,7.77,0,1.52,3.2,15.05,359,360,16,325,16,311,191,310,290,270,244,245,63.6,155
14.23,24,12.97,0,11.69,21.46,33.46,0,2.02,0,20.84,19.03,7.77,0,1.52,3.2,15.05,359,360,19,325,19,311,191,310,290,270,244,245,63.6,154.9
14.23,24,12.95,13.27,11.76,21.46,33.41,0,2.02,0,20.84,19,7.8,0,1.47,3.19,15.05,359,360,18,325,18,311,191,310,290,270,244,245,63.6,154.4
14.23,24,12.95,13.27,11.76,21.46,33.41,0,2.02,0,20.84,19,7.8,0,1.47,3.19,15.05,359,360,18,325,18,311,191,310,289.9,270,244,245,63.6,154.7
14.23,24,12.94,0,11.74,21.5,33.48,0,2,0,20.86,19.17,7.76,0,1.48,3.17,15.04,359,360,19,325,19,311,191,310,289.9,270,244,245,63.6,155.4
14.23,24,12.94,0,11.74,21.5,33.48,0,2,0,20.86,19.17,7.76,0,1.48,3.17,15.04,359,361,17,325,17,311,192,310,289.9,270,244,245,63.6,154.8
14.23,24,12.96,13.35,11.8,21.44,33.32,0,1.98,0,20.88,19.06,7.77,0,1.46,3.21,15.11,359,360,19,325,19,311,194,310,290,270,244,245,63.6,155.3
14.23,24,12.96,13.35,11.8,21.44,33.32,0,1.98,0,20.88,19.06,7.77,0,1.46,3.21,15.11,359,361,18,325,18,311,191,310,290,270,244,245,63.6,154.9
14.23,24,12.96,13.35,11.8,21.44,33.32,0,1.98,0,20.88,19.06,7.77,0,1.46,3.21,15.11,359,360,18,325,18,311,191,310,290,270,244,245,63.6,154.4
14.23,24,12.92,13.34,11.76,21.45,33.32,0,2.03,0,20.88,18.99,7.79,0,1.55,3.2,15.08,360,361,18,325,18,311,191,310,290,270,244,245,63.6,154.6
14.23,24,12.92,13.3,11.77,21.46,33.37,0,1.86,0,20.87,19.28,7.76,0,1.47,3.2,15.18,359,360,17,325,17,311,191,310,290,270,244,245,63.6,154.8
14.23,24,12.92,13.3,11.77,21.46,33.37,0,1.86,0,20.87,19.28,7.76,0,1.47,3.2,15.18,359,361,17,325,17,311,191,310,290,270,244,245,63.6,154.9
14.23,24,12.96,13.35,11.78,21.46,33.3,0,2.08,0,20.89,19.07,7.78,0,1.47,3.25,15.09,359,360,17,325,17,311,192,310,290,270,244,245,63.6,155
14.23,24,12.96,13.35,11.78,21.46,33.3,0,2.08,0,20.89,19.07,7.78,0,1.47,3.25,15.09,359,361,17,325,17,311,191,310,290,270,244,245,63.6,155.1
14.23,24,12.96,13.35,11.78,21.46,33.3,0,2.08,0,20.89,19.07,7.78,0,1.47,3.25,15.09,360,361,18,325,18,311,191,310,290,270,244,245,63.6,155.1
14.23,24,12.93,13.37,11.75,21.42,33.34,2.7,1.93,0,20.91,19.09,7.69,0,1.44,3.2,15.16,360,361,18,325,18,311,191,310,290,270,244,245,63.6,155.7
14.23,24,12.93,13.37,11.75,21.42,33.34,2.7,1.93,0,20.91,19.09,7.69,0,1.44,3.2,15.16,360,361,18,325,18,311,191,310,290,270,244,245,63.6,155.7
14.23,24,12.93,13.36,11.77,21.46,33.31,0,1.96,0,20.92,19.18,7.75,0,1.57,3.22,15.19,360,361,18,326,18,311,192,310,290,270,244,245,63.6,155.5
14.04,24.19,12.93,13.36,11.77,21.46,33.31,0,1.96,0,20.92,19.18,7.75,0,1.57,3.22,15.19,360,361,17,326,17,311,191,310,290,270,244,245,63.6,155.3
14.04,24.19,12.96,13.39,11.78,21.45,33.27,0,2.04,0,20.9,19.31,7.74,0,1.43,3.25,15.14,360,361,17,325,17,311,192,310,290,270,244,245,63.6,154.8
14.04,24.19,12.96,13.39,11.78,21.45,33.27,0,2.04,0,20.9,19.31,7.74,0,1.43,3.25,15.14,360,361,17,325,17,311,192,310,289.9,270,244,245,63.6,155.5
14.04,24.19,12.96,13.39,11.78,21.45,33.27,0,2.04,0,20.9,19.31,7.74,0,1.43,3.25,15.14,360,361,19,325,19,311,192,310,289.9,270,244,245,63.6,155
14.04,24.19,12.94,13.37,11.78,21.45,33.29,0,1.98,0,20.92,19.2,7.77,0,1.55,3.32,15.14,360,361,17,325,17,311,192,310,289.9,270,244,245,63.6,154.9
14.04,24.19,12.94,13.37,11.78,21.45,33.29,0,1.98,0,20.92,19.2,7.77,0,1.55,3.32,15.14,360,361,19,325,19,311,192,310,289.9,270,244,245,63.6,155.1
14.04,24.19,12.94,13.93,12,21.5,32.53,0,0,0,20.92,19.35,7.76,0,1.54,3.31,0,360,361,18,325,18,311,192,310,289.9,270,244,245,63.6,155.3
14.04,24.19,12.94,13.93,12,21.5,32.53,0,0,0,20.92,19.35,7.76,0,1.54,3.31,0,360,361,18,325,18,312,192,310,289.9,270,244,245,63.6,155.9
14.04,24.19,12.94,13.93,12,21.5,32.53,0,0,0,20.92,19.35,7.76,0,1.54,3.31,0,360,361,18,325,18,312,192,310,289.9,270,244,245,63.6,155.7
14.04,24.19,12.94,14.05,12.18,21.48,32.13,0,0,0,21.02,19.5,7.67,0,1.51,3.32,0,360,361,17,325,17,312,192,310,289.9,270,244,245,63.6,155.7
14.04,24.19,12.94,14.05,12.18,21.48,32.13,0,0,0,21.02,19.5,7.67,0,1.51,3.32,0,360,361,18,325,18,312,192,310,289.9,270,244,245,63.6,155
14.04,24.19,12.47,0,12.06,21.96,30.97,2.6,1.37,0,21.08,0,0,0,0,0,15.28,360,361,17,325,17,312,192,310,289.9,270,244,245,63.6,155.8
14.04,24.19,12.47,0,12.06,21.96,30.97,2.6,1.37,0,21.08,0,0,0,0,0,15.28,361,361,17,325,17,312,192,310,290,270,244,245,63.6,155.6
14.04,24.19,12.47,0,12.06,21.96,30.97,2.6,1.37,0,21.08,0,0,0,0,0,15.28,361,361,19,325,19,312,192,310,290,270,244,245,63.6,154.9
14.04,24.19,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,361,18,325,18,312,192,310,290,270,244,245,63.6,155
14.04,24.19,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,361,18,326,18,312,193,310,290,270,244,245,63.6,155.3
14.04,24.19,16.99618334,-3.132802862,-4.927831995,1.770379968,2.220948195,0.097016107,0.051126458,-0.430975076,0.782655738,-0.003637852,-0.001438712,-3.15E-60,-0.000283308,-1.225095376,0.570173051,360.9543115,360.9999991,19.01823354,326.2163884,19.01823354,312.0000004,193.4329589,310,289.9998907,270,244,245,63.6,155.405357
14.04,24.19,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,361,19,326,19,312,193,310,290,270,244,245,63.6,155.4
14.04,24.19,17.94,14.99,23.53,0,0,0,0,1.7,0,0,0,0,0,4.83,0,361,361,17,326,17,312,192,310,290,270,244,245,63.6,155.4
14.04,24.19,17.26,18.11,15.97,25.71,28.76,0,0,0,0,0,0,0,0,0,0,360,361,18,326,18,312,192,310,290,270,244,245,63.6,155.4
14.04,24.19,17.26,18.11,15.97,25.71,28.76,0,0,0,0,0,0,0,0,0,0,361,361,18,326,18,312,192,310,290,270,244,245,63.6,155.7
14.04,24.19,20.88,16,13.02,26.24,32.06,0,0,0,0,0,0,0,0,0,0,360,361,17,326,17,312,192,310,290,270,244,245,63.6,155.8
14.04,24.19,20.88,16,13.02,26.24,32.06,0,0,0,0,0,0,0,0,0,0,360,361,18,326,18,312,191,310,290,270,244,245,63.6,155.6
14.04,24.19,20.87,14.88,11.87,23.07,32.15,0,0,0,0,0,0,0,0,0,0,360,361,17,326,17,312,191,310,290,270,244,245,63.6,155.2
14.04,24.19,20.87,14.88,11.87,23.07,32.15,0,0,0,0,0,0,0,0,0,0,361,361,17,326,17,312,192,310,290,270,244,245,63.6,155.7
14.04,24.19,12.98,15.43,12.23,21.48,32.17,0,6.7,0,21.05,18.8,0,0,0,3.54,17.26,360,360,19,326,19,312,192,310,290,270,244,245,63.6,155.9
14.04,24.19,12.98,15.43,12.23,21.48,32.17,0,6.7,0,21.05,18.8,0,0,0,3.54,17.26,360,360,18,326,18,311,191,310,290,270,244,245,63.6,154.3
14.04,24.19,12.98,15.43,12.23,21.48,32.17,0,6.7,0,21.05,18.8,0,0,0,3.54,17.26,361,360,17,326,17,312,191,310,290,270,244,245,63.6,155.3
14.04,24.19,13.26,13.46,11.92,21.5,33,0,0,0,20.99,19.11,0,0,0,3.33,0,361,360,17,326,17,312,192,310,290,270,244,245,63.6,155.9
14.04,24.19,13.26,13.46,11.92,21.5,33,0,0,0,20.99,19.11,0,0,0,3.33,0,361,360,18,326,18,312,192,310,290,270,244,245,63.6,155.9
14.04,24.19,12.91,13.51,11.92,21.44,32.94,0,0,0,20.98,18.36,0,0,0,3.32,0,360,360,18,326,18,312,192,310,290,270,244,245,63.6,155.4
14.04,24.19,12.91,13.51,11.92,21.44,32.94,0,0,0,20.98,18.36,0,0,0,3.32,0,360,360,17,326,17,312,192,310,290,270,244,245,63.6,156.2
14.04,24.19,12.91,13.51,11.92,21.44,32.94,0,0,0,20.98,18.36,0,0,0,3.32,0,361,360,17,326,17,312,191,310,290,270,244,245,63.6,156
14.04,24.19,13.19,13.65,11.9,21.45,32.86,0,2.28,0,20.98,18.99,0,0,0,3.12,15.14,361,360,18,326,18,312,191,310,290,270,244,245,63.6,155.9
14.04,24.19,13.19,13.65,11.9,21.45,32.86,0,2.28,0,20.98,18.99,0,0,0,3.12,15.14,361,360,16,326,16,312,191,310,290,270,244,245,63.6,155.8
14.04,24.19,12.93,13.4,11.94,21.43,33.04,0,0,0,20.89,18.84,0,0,0,3.37,0,360,360,17,326,17,312,191,310,290,270,244,245,63.6,156.3
14.04,24.19,12.93,13.4,11.94,21.43,33.04,0,0,0,20.89,18.84,0,0,0,3.37,0,361,360,17,326,17,311,192,310,290,270,244,245,63.6,155.8
14.04,24.19,12.93,13.4,11.94,21.43,33.04,0,0,0,20.89,18.84,0,0,0,3.37,0,360,360,18,326,18,312,191,309.9,290,270,244,245,63.6,155.9
14.04,24.19,12.9,13.43,11.92,21.43,32.93,0,2.2,0,20.9,19.28,0,0,0,3.24,15.05,360,360,18,326,18,312,191,309.9,290,270,244,245,63.6,155.6
14.04,24.19,12.9,13.43,11.92,21.43,32.93,0,2.2,0,20.9,19.28,0,0,0,3.24,15.05,360,360,19,327,19,312,191,309.9,290,270,244,245,63.6,155.5
14.04,24.19,12.92,13.36,11.89,21.46,33.04,0,2.17,0,20.9,18.93,0,0,0,3.35,15.08,360,360,17,327,17,312,192,309.9,290,270,244,245,63.6,155.3
14.04,24.19,12.92,13.36,11.89,21.46,33.04,0,2.17,0,20.9,18.93,0,0,0,3.35,15.08,361,360,17,327,17,311,192,309.9,290,270,244,245,63.6,155.1
14.04,24.19,12.92,13.36,11.89,21.46,33.04,0,2.17,0,20.9,18.93,0,0,0,3.35,15.08,361,360,16,326,16,311,193,309.9,290,270,244,245,63.6,155.5
14.04,24.19,12.91,13.47,11.91,21.46,32.9,0,0,0,20.87,19.29,0,0,0,3.34,0,360,360,18,326,18,311,193,309.9,290,270,244,245,63.6,155.3
14.04,24.19,12.91,13.47,11.91,21.46,32.9,0,0,0,20.87,19.29,0,0,0,3.34,0,360,360,17,326,17,311,193,309.9,290,270,244,245,63.6,154.9
14.04,24.19,12.91,13.47,11.91,21.46,32.9,0,0,0,20.87,19.29,0,0,0,3.34,0,361,360,18,326,18,311,193,309.9,290,270,244,245,63.6,155.5
14.04,24.19,12.89,13.41,11.89,21.5,33.05,0,2.06,0,20.94,18.8,0,0,0,3.36,15.1,361,360,19,326,19,311,193,309.9,290,270,244,245,63.6,154.6
14.04,24.19,12.89,13.41,11.89,21.5,33.05,0,2.06,0,20.94,18.8,0,0,0,3.36,15.1,361,360,18,326,18,311,193,310,290,270,244,245,63.6,154.6
14.04,24.19,12.95,13.48,11.94,21.47,32.97,0,2.25,0,20.91,18.79,0,0,0,3.3,15.06,361,360,17,326,17,311,193,310,290,270,244,245,63.6,154.8
14.04,24.19,12.95,13.48,11.94,21.47,32.97,0,2.25,0,20.91,18.79,0,0,0,3.3,15.06,361,360,17,326,17,311,193,310,290,270,244,245,63.6,154.2
14.04,24.19,12.95,13.48,11.94,21.47,32.97,0,2.25,0,20.91,18.79,0,0,0,3.3,15.06,361,360,18,326,18,311,193,310,290,270,244,245,63.6,154.8
14.04,24.19,12.93,13.44,11.95,21.46,33.02,0,0,0,20.93,18.95,0,0,0,3.34,0,361,360,16,326,16,312,194,310,290,270,244,245,63.6,154.5
14.04,24.19,12.93,13.44,11.95,21.46,33.02,0,0,0,20.93,18.95,0,0,0,3.34,0,361,360,17,326,17,312,195,310,290,270,244,245,63.6,154.6
14.04,24.19,12.93,13.44,11.95,21.46,33.02,0,0,0,20.93,18.95,0,0,0,3.34,0,361,360,17,326,17,312,193,310,290,270,244,245,63.6,154.7
14.04,24.19,12.94,13.37,11.91,21.44,33,0,2.23,0,20.93,18.85,0,0,0,3.33,15.06,361,360,17,326,17,312,194,310,290,270,244,245,63.6,155.4
14.04,24.19,12.94,13.37,11.91,21.44,33,0,2.23,0,20.93,18.85,0,0,0,3.33,15.06,361,360,17,327,17,312,195,310,290,270,244,245,63.6,155.1
14.04,24.19,12.89,13.4,11.89,21.48,33.12,0,0,0,20.86,19.32,0,0,0,3.34,0,361,360,17,327,17,312,194,310,290,270,244,245,63.6,154.7
14.04,24.19,12.89,13.4,11.89,21.48,33.12,0,0,0,20.86,19.32,0,0,0,3.34,0,361,360,17,327,17,312,194,310,290,270,244,245,63.6,156
14.04,24.19,12.89,13.4,11.89,21.48,33.12,0,0,0,20.86,19.32,0,0,0,3.34,0,361,360,17,327,17,312,196,310,290,270,244,245,63.6,155.5
14.04,24.19,12.94,13.38,11.93,21.51,33.1,0,0,0,20.93,19.27,0,0,0,3.34,0,361,360,17,327,17,312,197,310,290,270,244,245,63.6,154.1
14.04,24.19,12.94,13.38,11.93,21.51,33.1,0,0,0,20.93,19.27,0,0,0,3.34,0,361,360,17,327,17,312,198,310,290,270,244,245,63.6,155.7
14.04,24.19,12.93,13.39,11.88,21.51,33.12,0,2.12,0,20.9,19.38,0,0,0,3.35,15.09,361,360,17,327,17,312,200,310,290,270,244,245,63.6,155.8
14.04,24.19,12.93,13.39,11.88,21.51,33.12,0,2.12,0,20.9,19.38,0,0,0,3.35,15.09,361,360,17,326,17,312,193,310,290,270,244,245,63.6,156.3
14.04,24.19,12.93,13.39,11.88,21.51,33.12,0,2.12,0,20.9,19.38,0,0,0,3.35,15.09,361,360,17,326,17,312,185,310,290,270,244.1,245,63.6,156.1
14.04,24.19,12.92,13.26,11.68,21.49,33.41,2.74,1.98,0,20.93,19.6,7.85,0,1.52,3.19,15.09,361,360,18,326,18,312,186,310,290,270,244.1,245,63.6,155.6
14.04,24.19,12.92,13.26,11.68,21.49,33.41,2.74,1.98,0,20.93,19.6,7.85,0,1.52,3.19,15.09,361,360,18,326,18,312,173,310,290,270,244.1,245,63.6,155.5
14.04,24.19,12.91,0,11.67,21.5,33.66,0,1.79,0,0,18.56,7.82,0,1.38,3.27,15.06,361,360,17,326,17,312,171,310,290,270,244.1,245,63.6,155.5
14.04,24.19,12.91,0,11.67,21.5,33.66,0,1.79,0,0,18.56,7.82,0,1.38,3.27,15.06,361,360,16,326,16,312,207,310,290,270,244.1,245,63.6,155.3
14.04,24.19,12.91,0,11.61,0,33.74,0,0,0,0,18.56,7.8,0,1.51,3.34,0,361,360,17,326,17,312,216,310,290,270,244.1,245,63.6,155.2
14.04,24.19,12.91,0,11.61,0,33.74,0,0,0,0,18.56,7.8,0,1.51,3.34,0,361,360,17,326,17,312,192,310,290,270,244.1,245,63.6,155.2
14.04,24.19,12.91,0,11.61,0,33.74,0,0,0,0,18.56,7.8,0,1.51,3.34,0,361,360,18,326,18,312,190,310,290,270,244.1,245,63.6,155.7
14.04,24.19,12.89,0,11.44,0,33.87,0,1.68,0,0,18.54,7.82,0,1.44,3.2,15.02,362,360,18,327,18,312,171,310,290,270,244.1,245,63.6,154.7
14.04,24.19,12.89,0,11.44,0,33.87,0,1.68,0,0,18.54,7.82,0,1.44,3.2,15.02,362,360,18,327,18,312,179,310,290,270,244.1,245,63.6,154.6
14.04,24.19,12.91,0,11.53,0,33.83,0,1.78,0,0,18.56,7.82,0,1.57,3.25,14.97,362,360,18,327,18,312,178,310,290,270,244.1,245,63.6,154.9
14.04,24.19,12.91,0,11.53,0,33.83,0,1.78,0,0,18.56,7.82,0,1.57,3.25,14.97,362,360,17,327,17,312,179,310.1,290,270,244.1,245,63.6,155.4
14.04,24.19,12.94,0,11.61,0,33.76,0,1.75,0,0,18.55,7.86,0,1.45,3.23,15.06,362,360,17,327,17,312,186,310.1,290,270,244.1,245,63.6,154.6
14.04,24.19,12.94,0,11.61,0,33.76,0,1.75,0,0,18.55,7.86,0,1.45,3.23,15.06,362,360,17,327,17,312,187,310.1,290,270,244.1,245,63.6,154.5
14.04,24.19,12.94,0,11.61,0,33.76,0,1.75,0,0,18.55,7.86,0,1.45,3.23,15.06,361,360,17,327,17,312,198,310.1,290,270,244.1,245,63.6,155.5
14.04,24.19,12.92,0,11.56,0,33.77,0,1.69,0,0,18.55,7.77,0,1.45,3.22,15.06,362,360,18,326,18,312,194,310.1,290,270,244.1,245,63.6,155.3
14.04,24.19,12.92,0,11.56,0,33.77,0,1.69,0,0,18.55,7.77,0,1.45,3.22,15.06,362,360,18,326,18,312,193,310.1,290,270,244.1,245,63.6,155.2
14.04,24.19,12.95,0,11.58,0,33.79,0,1.61,0,0,18.53,7.81,0,1.48,3.28,15.12,362,360,17,326,17,312,192,310.1,290,270,244.1,245,63.6,155
14.04,24.19,12.95,0,11.58,0,33.79,0,1.61,0,0,18.53,7.81,0,1.48,3.28,15.12,362,360,17,326,17,312,192,310.1,290,270,244.1,245,63.6,154.4
14.04,24.19,12.92,0,11.56,0,33.77,0,1.69,0,0,18.57,7.77,0,1.46,3.26,15.03,362,360,17,326,17,312,191,310.1,290,270,244.1,245,63.6,154.8
14.04,24.19,12.92,0,11.56,0,33.77,0,1.69,0,0,18.57,7.77,0,1.46,3.26,15.03,362,360,17,326,17,312,191,310.1,290,270,244.1,245,63.6,155.1
14.04,24.19,12.92,0,11.56,0,33.77,0,1.69,0,0,18.57,7.77,0,1.46,3.26,15.03,362,360,17,326,17,312,192,310.1,290,270,244.1,245,63.6,155.2
14.04,24.19,12.94,0,11.57,0,33.75,0,1.69,0,0,18.58,7.78,0,1.45,3.23,15.05,361,360,19,326,19,312,192,310,290,270,244.1,245,63.6,155.6
14.04,24.19,12.94,0,11.57,0,33.75,0,1.69,0,0,18.58,7.78,0,1.45,3.23,15.05,361,360,18,326,18,312,196,310,290.1,270,244.1,245,63.6,155.3
14.04,24.19,12.91,0,11.57,0,33.7,0,1.65,0,0,18.53,7.77,0,1.47,3.21,15.11,361,360,18,326,18,312,191,310,290.1,270,244.1,245,63.6,155.1
14.04,24.19,12.91,0,11.57,0,33.7,0,1.65,0,0,18.53,7.77,0,1.47,3.21,15.11,361,360,19,326,19,312,192,309.9,290.1,270,244.1,245,63.6,155.8
14.04,24.19,12.91,0,11.57,0,33.7,0,1.65,0,0,18.53,7.77,0,1.47,3.21,15.11,361,360,18,326,18,312,192,309.9,290.2,270,244.1,245,63.6,155.8
14.04,24.19,12.94,0,11.61,0,33.64,2.7,1.78,0,0,18.58,7.82,0,1.41,3.21,15.02,361,360,19,326,19,312,191,309.9,290.2,270,244.1,245,63.6,155.9
14.04,24.19,12.94,0,11.61,0,33.64,2.7,1.78,0,0,18.58,7.82,0,1.41,3.21,15.02,361,360,19,326,19,312,191,309.9,290.2,270,244.1,245,63.6,155.5
14.04,24.19,12.92,0,11.55,0,33.73,0,1.7,0,0,18.58,7.82,0,1.54,3.27,15.01,361,360,18,326,18,312,190,309.9,290.2,270,244.1,245,63.6,155.6
14.04,24.19,12.92,0,11.55,0,33.73,0,1.7,0,0,18.58,7.82,0,1.54,3.27,15.01,361,360,17,326,17,312,190,309.8,290.3,270,244.1,245,63.6,155.4
14.04,24.19,12.91,0,11.55,0,33.69,0,1.77,0,0,18.54,7.81,0,1.41,3.18,14.98,361,360,17,326,17,312,192,309.8,290.3,270,244.1,245,63.6,155.2
14.04,24.19,12.91,0,11.55,0,33.69,0,1.77,0,0,18.54,7.81,0,1.41,3.18,14.98,361,360,18,326,18,312,191,309.8,290.3,270,244.1,245,63.6,155.3
14.04,24.19,12.89,0,11.54,0,33.65,0,1.79,0,0,0,0,7.47,3.95,0,14.99,361,360,17,326,17,312,191,309.8,290.3,270,244.1,245,63.6,154.7
14.04,24.19,12.89,0,11.54,0,33.65,0,1.79,0,0,0,0,7.47,3.95,0,14.99,361,360,18,326,18,312,191,309.8,290.3,270,244.1,245,63.6,155.7
14.04,24.19,12.89,0,11.54,0,33.65,0,1.79,0,0,0,0,7.47,3.95,0,14.99,361,360,17,326,17,312,191,309.8,290.2,270,244.1,245,63.6,155.8
14.04,24.19,12.86,0,11.45,0,33.7,0,0,0,0,18.52,7.81,0,1.53,3.24,0,361,360,17,325,17,312,191,309.8,290.2,270,244.1,245,63.6,156.2
14.04,24.19,12.86,0,11.45,0,33.7,0,0,0,0,18.52,7.81,0,1.53,3.24,0,361,360,18,325,18,312,190,309.8,290.2,270,244.1,245,63.6,155.8
14.04,24.19,12.91,0,11.5,0,33.75,2.74,1.74,0,0,18.55,7.79,0,1.49,3.26,14.97,361,360,17,325,17,312,191,309.8,290.2,270,244.1,245,63.6,155.9
14.04,24.19,12.91,0,11.5,0,33.75,2.74,1.74,0,0,18.55,7.79,0,1.49,3.26,14.97,361,360,17,325,17,312,191,309.8,290.2,270,244.1,245,63.6,155.8
14.04,24.19,12.88,0,11.5,0,33.75,0,1.68,0,0,18.53,7.73,0,1.51,3.27,15.06,361,360,18,325,18,312,191,309.8,290.1,270,244.1,245,63.6,155.8
14.04,24.19,12.88,0,11.5,0,33.75,0,1.68,0,0,18.53,7.73,0,1.51,3.27,15.06,361,360,18,325,18,312,191,309.8,290.1,270,244.1,245,63.6,156.1
14.04,24.19,12.88,0,11.5,0,33.75,0,1.68,0,0,18.53,7.73,0,1.51,3.27,15.06,360,360,19,325,19,312,191,309.8,290.1,270,244.1,245,63.6,155.9
14.04,24.19,12.89,0,11.66,0,33.6,0,0,0,0,18.56,7.83,0,1.46,3.19,18.17,360,360,18,325,18,312,192,309.8,290,270,244.1,245,63.6,156.1
14.04,24.19,12.89,0,11.66,0,33.6,0,0,0,0,18.56,7.83,0,1.46,3.19,18.17,360,360,17,325,17,312,191,309.8,290,270,244.1,245,63.6,156.4
14.04,24.19,12.91,0,11.63,0,33.68,0,1.77,0,0,18.57,7.82,0,1.44,3.23,15.03,360,360,18,325,18,312,190,309.8,290,270,244.1,245,63.6,156.3
14.04,24.19,12.91,0,11.63,0,33.68,0,1.77,0,0,18.57,7.82,0,1.44,3.23,15.03,360,360,17,325,17,312,190,309.8,290,269.9,244.1,245,63.6,156.1
14.04,24.19,12.92,0,11.6,0,33.71,0,1.85,0,0,18.54,7.77,0,1.54,3.24,14.97,360,360,16,325,16,312,191,309.8,290,269.9,244.1,245,63.6,155.7
